ComputerName,user_state,HardwareVendor,HardwareModel,device_os,Device Group
LOFT-M3673,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3656,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3656,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3701,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3701,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3786,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3786,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3786,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M2013,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M2013,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3692,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3692,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3461,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3461,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M1354,ACTIVATED,Apple Inc.,"MacBookPro11,4",macOS,GRP-BR-MDM-MAC
LOFT-M1354,ACTIVATED,Apple Inc.,"MacBookPro11,4",macOS,GRP-BR-MDM-MAC
LOFT-M0067,ACTIVATED,Apple Inc.,"MacBookPro15,1",macOS,GRP-BR-MDM-MAC
LOFT-M0067,ACTIVATED,Apple Inc.,"MacBookPro15,1",macOS,GRP-BR-MDM-MAC
LOFT-M0067,ACTIVATED,Apple Inc.,"MacBookPro15,1",macOS,GRP-BR-MDM-MAC
LOFT-M1021,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M1021,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M0087,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M0087,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M0087,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3677,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3677,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3677,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3403,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3403,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3712,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3712,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3712,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3710,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3710,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3705,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3705,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M4004,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M4004,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M4004,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M4005,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M4005,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M4005,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3704,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3704,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3704,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M4002,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M4002,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M4002,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3584,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3584,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3537,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3537,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3537,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M1002,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M1002,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M1002,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M0086,ACTIVATED,Apple Inc.,"MacBookPro15,1",macOS,GRP-BR-MDM-MAC
LOFT-M0086,ACTIVATED,Apple Inc.,"MacBookPro15,1",macOS,GRP-BR-MDM-MAC
LOFT-M0086,ACTIVATED,Apple Inc.,"MacBookPro15,1",macOS,GRP-BR-MDM-MAC
LOFT-M2562,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M2562,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M2562,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3672,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3672,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-SPM-0321,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-SPM-0321,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
MacBook Pro,SUSPENDED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
MacBook Pro,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
MacBook Pro,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M0066,ACTIVATED,Apple Inc.,"MacBookPro15,1",macOS,GRP-BR-MDM-MAC
LOFT-M0066,ACTIVATED,Apple Inc.,"MacBookPro15,1",macOS,GRP-BR-MDM-MAC
LOFT-M0066,ACTIVATED,Apple Inc.,"MacBookPro15,1",macOS,GRP-BR-MDM-MAC
LOFT-VMM-2387,,innotek GmbH,"iMac11,3",macOS,GRP-BR-MDM-MAC
LOFT-M2682,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M2682,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3463,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3463,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3463,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M2672,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M2672,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3545,ACTIVATED,Apple Inc.,"MacBook Air (M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3545,ACTIVATED,Apple Inc.,"MacBook Air (M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3660,SUSPENDED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3660,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3660,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M2544,SUSPENDED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M2544,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M2544,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M1050,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M1050,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M1050,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M0149,ACTIVATED,Apple Inc.,"MacBookPro15,1",macOS,GRP-BR-MDM-MAC
LOFT-M0149,ACTIVATED,Apple Inc.,"MacBookPro15,1",macOS,GRP-BR-MDM-MAC
LOFT-M0046,ACTIVATED,Apple Inc.,"MacBookPro15,1",macOS,GRP-BR-MDM-MAC
LOFT-M0046,ACTIVATED,Apple Inc.,"MacBookPro15,1",macOS,GRP-BR-MDM-MAC
LOFT-M0046,ACTIVATED,Apple Inc.,"MacBookPro15,1",macOS,GRP-BR-MDM-MAC
LOFT-M2090,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M2090,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M2090,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M0022,ACTIVATED,Apple Inc.,"MacBookPro15,1",macOS,GRP-BR-MDM-MAC
LOFT-M0022,ACTIVATED,Apple Inc.,"MacBookPro15,1",macOS,GRP-BR-MDM-MAC
LOFT-M0022,ACTIVATED,Apple Inc.,"MacBookPro15,1",macOS,GRP-BR-MDM-MAC
LOFT-M1008,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M1008,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M1008,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M0346,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M0346,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M0073,ACTIVATED,Apple Inc.,"MacBookPro15,1",macOS,GRP-BR-MDM-MAC
LOFT-M0073,ACTIVATED,Apple Inc.,"MacBookPro15,1",macOS,GRP-BR-MDM-MAC
LOFT-M0084,ACTIVATED,Apple Inc.,"MacBookPro15,1",macOS,GRP-BR-MDM-MAC
LOFT-M0084,ACTIVATED,Apple Inc.,"MacBookPro15,1",macOS,GRP-BR-MDM-MAC
LOFT-M0011,ACTIVATED,Apple Inc.,"MacBookPro15,2",macOS,GRP-BR-MDM-MAC
LOFT-M0011,ACTIVATED,Apple Inc.,"MacBookPro15,2",macOS,GRP-BR-MDM-MAC
LOFT-M0011,ACTIVATED,Apple Inc.,"MacBookPro15,2",macOS,GRP-BR-MDM-MAC
LOFT-M0037,ACTIVATED,Apple Inc.,"MacBookPro14,1",macOS,GRP-BR-MDM-MAC
LOFT-M0037,ACTIVATED,Apple Inc.,"MacBookPro14,1",macOS,GRP-BR-MDM-MAC
LOFT-M3453,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3453,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M0326,ACTIVATED,Apple Inc.,"MacBookPro15,4",macOS,GRP-BR-MDM-MAC
LOFT-M0326,ACTIVATED,Apple Inc.,"MacBookPro15,4",macOS,GRP-BR-MDM-MAC
LOFT-M3946,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3946,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M0049,ACTIVATED,Apple Inc.,"MacBookPro15,1",macOS,GRP-BR-MDM-MAC
LOFT-M0049,ACTIVATED,Apple Inc.,"MacBookPro15,1",macOS,GRP-BR-MDM-MAC
LOFT-M0049,ACTIVATED,Apple Inc.,"MacBookPro15,1",macOS,GRP-BR-MDM-MAC
LOFT-M3565,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3565,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3565,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3749,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3749,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3749,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3801,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3801,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3801,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3437,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3437,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3517,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3517,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3894,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3894,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3103,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3103,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3554,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3554,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3554,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3578,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3578,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3578,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3488,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3488,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3488,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3562,SUSPENDED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3562,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3562,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M2541,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M2541,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3508,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3508,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3508,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3128,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3128,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3128,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3129,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3129,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3129,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3706,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3706,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3706,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M0013,ACTIVATED,Apple Inc.,"MacBookPro15,2",macOS,GRP-BR-MDM-MAC
LOFT-M0013,ACTIVATED,Apple Inc.,"MacBookPro15,2",macOS,GRP-BR-MDM-MAC
LOFT-M0338,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M0338,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M0338,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3199,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3199,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3410,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3410,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3410,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3761,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3761,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3761,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3682,SUSPENDED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3682,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3682,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M2511,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M2511,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3559,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3559,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3525,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3525,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3525,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3512,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3512,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3512,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3778,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3778,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3457,SUSPENDED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3457,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3457,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3150,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3150,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3150,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3133,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3133,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3133,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3113,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3113,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3113,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3134,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3134,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3134,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M2476,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M2476,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M2476,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3553,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3553,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3553,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3513,SUSPENDED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3513,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3513,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M2438,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M2438,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3750,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3750,ACTIVATED,Apple Inc.,"MacBook Pro (13-inch, M1, 2020)",macOS,GRP-BR-MDM-MAC
LOFT-M3782,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3782,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3459,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3408,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3408,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3072,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3057,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3057,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3684,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3684,ACTIVATED,Apple Inc.,"MacBook Pro (16-inch, 2021)",macOS,GRP-BR-MDM-MAC
LOFT-M3505,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3667,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
LOFT-M3667,ACTIVATED,Apple Inc.,"MacBookPro16,1",macOS,GRP-BR-MDM-MAC
CP-CWB-M2012,ACTIVATED,Apple Inc.,"MacBookPro14,1",macOS,GRP-BR-MDM-MAC
